city,date,n,no_killed,no_injured
New York,2016-06-01,772,0,196
New York,2016-06-02,683,0,180
New York,2016-06-03,710,0,171
New York,2016-06-04,635,0,204
New York,2016-06-05,466,1,143
New York,2016-06-06,758,1,220
New York,2016-06-07,709,2,207
New York,2016-06-08,763,0,220
New York,2016-06-09,686,0,140
New York,2016-06-10,818,2,244
New York,2016-06-11,584,3,175
New York,2016-06-12,587,1,205
New York,2016-06-13,646,3,169
New York,2016-06-14,717,0,166
New York,2016-06-15,739,0,171
New York,2016-06-16,689,2,157
New York,2016-06-17,748,1,215
New York,2016-06-18,700,2,211
New York,2016-06-19,559,5,220
New York,2016-06-20,745,1,196
New York,2016-06-21,681,0,175
New York,2016-06-22,751,0,180
New York,2016-06-23,643,0,144
New York,2016-06-24,811,1,228
New York,2016-06-25,688,1,200
New York,2016-06-26,582,0,238
New York,2016-06-27,718,0,182
New York,2016-06-28,675,1,177
New York,2016-06-29,687,1,164
New York,2016-06-30,761,1,175
New York,2016-07-01,752,3,207
New York,2016-07-02,570,2,155
New York,2016-07-03,448,2,190
New York,2016-07-04,488,0,193
New York,2016-07-05,663,0,213
New York,2016-07-06,679,0,159
New York,2016-07-07,603,3,150
New York,2016-07-08,612,1,151
New York,2016-07-09,498,0,170
New York,2016-07-10,508,1,183
New York,2016-07-11,618,1,200
New York,2016-07-12,662,1,150
New York,2016-07-13,607,0,165
New York,2016-07-14,741,0,188
New York,2016-07-15,798,0,236
New York,2016-07-16,623,1,191
New York,2016-07-17,574,2,200
New York,2016-07-18,725,0,197
New York,2016-07-19,699,0,179
New York,2016-07-20,698,0,168
New York,2016-07-21,731,1,220
New York,2016-07-22,769,0,180
New York,2016-07-23,650,1,212
New York,2016-07-24,566,0,177
New York,2016-07-25,698,0,161
New York,2016-07-26,688,0,164
New York,2016-07-27,690,1,209
New York,2016-07-28,709,0,197
New York,2016-07-29,774,0,199
New York,2016-07-30,599,0,198
New York,2016-07-31,529,1,160
New York,2016-08-01,569,3,139
New York,2016-08-02,602,0,197
New York,2016-08-03,687,0,181
New York,2016-08-04,715,0,196
New York,2016-08-05,700,0,182
New York,2016-08-06,578,1,176
New York,2016-08-07,540,1,189
New York,2016-08-08,632,0,159
New York,2016-08-09,650,2,173
New York,2016-08-10,618,0,203
New York,2016-08-11,672,0,196
New York,2016-08-12,729,1,220
New York,2016-08-13,614,1,178
New York,2016-08-14,521,2,143
New York,2016-08-15,643,0,160
New York,2016-08-16,644,1,200
New York,2016-08-17,658,1,153
New York,2016-08-18,635,2,183
New York,2016-08-19,707,0,213
New York,2016-08-20,579,0,142
New York,2016-08-21,512,1,177
New York,2016-08-22,668,1,182
New York,2016-08-23,637,2,178
New York,2016-08-24,635,1,145
New York,2016-08-25,659,0,185
New York,2016-08-26,756,0,181
New York,2016-08-27,624,1,169
New York,2016-08-28,559,0,170
New York,2016-08-29,673,2,188
New York,2016-08-30,622,2,174
New York,2016-08-31,661,4,180
New York,2016-09-01,675,0,168
New York,2016-09-02,697,1,180
New York,2016-09-03,498,0,177
New York,2016-09-04,466,1,156
New York,2016-09-05,419,1,130
New York,2016-09-06,626,1,137
New York,2016-09-07,648,0,155
New York,2016-09-08,717,0,201
New York,2016-09-09,715,0,136
New York,2016-09-10,598,0,192
New York,2016-09-11,538,1,180
New York,2016-09-12,648,0,215
New York,2016-09-13,779,1,242
New York,2016-09-14,779,0,193
New York,2016-09-15,757,1,215
New York,2016-09-16,780,0,184
New York,2016-09-17,646,2,197
New York,2016-09-18,535,0,177
New York,2016-09-19,680,1,198
New York,2016-09-20,619,0,159
New York,2016-09-21,621,0,191
New York,2016-09-22,660,0,189
New York,2016-09-23,812,1,251
New York,2016-09-24,612,1,183
New York,2016-09-25,572,0,167
New York,2016-09-26,623,0,177
New York,2016-09-27,659,1,188
New York,2016-09-28,637,1,162
New York,2016-09-29,624,3,143
New York,2016-09-30,872,1,254
New York,2016-10-01,581,0,163
New York,2016-10-02,486,0,154
New York,2016-10-03,490,0,131
New York,2016-10-04,523,2,117
New York,2016-10-05,695,2,174
New York,2016-10-06,764,0,200
New York,2016-10-07,754,1,173
New York,2016-10-08,633,1,159
New York,2016-10-09,480,0,120
New York,2016-10-10,539,2,158
New York,2016-10-11,739,0,174
New York,2016-10-12,498,0,159
New York,2016-10-13,757,0,177
New York,2016-10-14,767,2,197
New York,2016-10-15,641,2,163
New York,2016-10-16,503,1,173
New York,2016-10-17,585,0,159
New York,2016-10-18,590,1,149
New York,2016-10-19,676,0,180
New York,2016-10-20,662,0,158
New York,2016-10-21,851,1,243
New York,2016-10-22,629,2,202
New York,2016-10-23,534,1,153
New York,2016-10-24,573,1,143
New York,2016-10-25,566,0,138
New York,2016-10-26,706,0,187
New York,2016-10-27,831,0,198
New York,2016-10-28,798,1,174
New York,2016-10-29,614,0,177
New York,2016-10-30,557,1,175
New York,2016-10-31,655,0,169
New York,2016-11-01,732,1,173
New York,2016-11-02,665,1,164
New York,2016-11-03,689,0,193
New York,2016-11-04,777,1,241
New York,2016-11-05,626,1,170
New York,2016-11-06,532,0,142
New York,2016-11-07,699,1,198
New York,2016-11-08,620,2,194
New York,2016-11-09,541,1,134
New York,2016-11-10,706,0,154
New York,2016-11-11,665,0,168
New York,2016-11-12,603,0,157
New York,2016-11-13,518,3,161
New York,2016-11-14,668,0,158
New York,2016-11-15,741,1,193
New York,2016-11-16,705,0,163
New York,2016-11-17,707,2,168
New York,2016-11-18,776,1,213
New York,2016-11-19,692,2,228
New York,2016-11-20,529,0,169
New York,2016-11-21,684,1,141
New York,2016-11-22,765,0,162
New York,2016-11-23,807,0,175
New York,2016-11-24,428,0,136
New York,2016-11-25,455,0,161
New York,2016-11-26,463,0,119
New York,2016-11-27,466,0,101
New York,2016-11-28,647,0,142
New York,2016-11-29,752,0,236
New York,2016-11-30,730,0,194
New York,2016-12-01,734,1,191
New York,2016-12-02,690,0,159
New York,2016-12-03,592,1,165
New York,2016-12-04,482,2,133
New York,2016-12-05,791,1,190
New York,2016-12-06,711,1,189
New York,2016-12-07,637,0,160
New York,2016-12-08,635,0,116
New York,2016-12-09,701,3,189
New York,2016-12-10,555,0,173
New York,2016-12-11,522,0,173
New York,2016-12-12,665,0,158
New York,2016-12-13,630,2,145
New York,2016-12-14,689,0,167
New York,2016-12-15,749,2,168
New York,2016-12-16,792,1,163
New York,2016-12-17,623,0,136
New York,2016-12-18,521,0,174
New York,2016-12-19,722,3,172
New York,2016-12-20,719,0,174
New York,2016-12-21,676,0,171
New York,2016-12-22,700,0,152
New York,2016-12-23,692,0,200
New York,2016-12-24,554,0,155
New York,2016-12-25,365,0,111
New York,2016-12-26,394,0,117
New York,2016-12-27,569,5,172
New York,2016-12-28,546,2,126
New York,2016-12-29,542,0,135
New York,2016-12-30,583,0,133
New York,2016-12-31,465,0,122
New York,2017-01-01,485,4,168
New York,2017-01-02,449,0,111
New York,2017-01-03,659,1,206
New York,2017-01-04,590,0,129
New York,2017-01-05,552,1,98
New York,2017-01-06,600,,
New York,2017-01-07,896,,166
New York,2017-01-08,406,0,86
New York,2017-01-09,669,3,162
New York,2017-01-10,597,1,163
New York,2017-01-11,629,1,145
New York,2017-01-12,646,0,172
New York,2017-01-13,604,0,161
New York,2017-01-14,495,0,149
New York,2017-01-15,490,0,138
New York,2017-01-16,477,0,125
New York,2017-01-17,657,0,199
New York,2017-01-18,549,2,146
New York,2017-01-19,610,1,138
New York,2017-01-20,605,0,130
New York,2017-01-21,475,0,128
New York,2017-01-22,411,0,123
New York,2017-01-23,667,2,202
New York,2017-01-24,564,1,158
New York,2017-01-25,576,0,141
New York,2017-01-26,563,0,150
New York,2017-01-27,583,0,120
New York,2017-01-28,501,0,138
New York,2017-01-29,428,0,124
New York,2017-01-30,545,1,143
New York,2017-01-31,571,0,121
New York,2017-02-01,574,1,130
New York,2017-02-02,586,0,141
New York,2017-02-03,609,0,131
New York,2017-02-04,541,2,143
New York,2017-02-05,429,0,120
New York,2017-02-06,567,1,132
New York,2017-02-07,626,1,170
New York,2017-02-08,673,,185
New York,2017-02-09,507,0,86
New York,2017-02-10,708,0,130
New York,2017-02-11,511,,120
New York,2017-02-12,439,0,126
New York,2017-02-13,642,0,141
New York,2017-02-14,688,0,177
New York,2017-02-15,603,1,123
New York,2017-02-16,652,0,159
New York,2017-02-17,680,2,168
New York,2017-02-18,570,1,161
New York,2017-02-19,438,0,125
New York,2017-02-20,428,0,123
New York,2017-02-21,483,0,120
New York,2017-02-22,477,0,110
New York,2017-02-23,581,0,140
New York,2017-02-24,657,1,233
New York,2017-02-25,573,1,169
New York,2017-02-26,462,,
New York,2017-02-27,540,1,127
New York,2017-02-28,591,0,153
New York,2017-03-01,571,1,138
New York,2017-03-02,653,0,145
New York,2017-03-03,745,1,159
New York,2017-03-04,536,0,131
New York,2017-03-05,489,0,124
New York,2017-03-06,618,0,128
New York,2017-03-07,637,4,117
New York,2017-03-08,609,0,135
New York,2017-03-09,665,1,162
New York,2017-03-10,612,0,167
New York,2017-03-11,548,0,155
New York,2017-03-12,516,1,142
New York,2017-03-13,792,0,174
New York,2017-03-14,374,0,39
New York,2017-03-15,650,0,88
New York,2017-03-16,839,3,162
New York,2017-03-17,756,0,140
New York,2017-03-18,504,0,119
New York,2017-03-19,550,1,120
New York,2017-03-20,750,1,189
New York,2017-03-21,636,0,142
New York,2017-03-22,617,0,151
New York,2017-03-23,703,3,180
New York,2017-03-24,654,0,163
New York,2017-03-25,571,0,152
New York,2017-03-26,456,0,120
New York,2017-03-27,629,1,157
New York,2017-03-28,592,,134
New York,2017-03-29,672,0,197
New York,2017-03-30,639,0,140
New York,2017-03-31,753,0,178
New York,2017-04-01,591,1,133
New York,2017-04-02,514,0,158
New York,2017-04-03,646,1,158
New York,2017-04-04,598,0,118
New York,2017-04-05,587,2,150
New York,2017-04-06,713,,150
New York,2017-04-07,694,0,172
New York,2017-04-08,627,1,156
New York,2017-04-09,541,1,167
New York,2017-04-10,634,1,120
New York,2017-04-11,519,1,151
New York,2017-04-12,540,0,133
New York,2017-04-13,590,1,160
New York,2017-04-14,515,1,160
New York,2017-04-15,495,0,149
New York,2017-04-16,481,1,134
New York,2017-04-17,488,2,131
New York,2017-04-18,516,1,125
New York,2017-04-19,580,0,144
New York,2017-04-20,632,1,158
New York,2017-04-21,690,0,150
New York,2017-04-22,551,1,138
New York,2017-04-23,517,2,169
New York,2017-04-24,541,1,136
New York,2017-04-25,723,0,172
New York,2017-04-26,630,,
New York,2017-04-27,688,0,158
New York,2017-04-28,857,0,201
New York,2017-04-29,661,4,211
New York,2017-04-30,470,0,131
New York,2017-05-01,639,,
New York,2017-05-02,743,0,190
New York,2017-05-03,714,0,155
New York,2017-05-04,701,1,178
New York,2017-05-05,776,0,177
New York,2017-05-06,685,0,206
New York,2017-05-07,514,1,172
New York,2017-05-08,638,0,180
New York,2017-05-09,651,0,144
New York,2017-05-10,668,0,143
New York,2017-05-11,686,2,189
New York,2017-05-12,817,0,194
New York,2017-05-13,683,0,200
New York,2017-05-14,633,0,176
New York,2017-05-15,729,0,146
New York,2017-05-16,694,1,162
New York,2017-05-17,753,1,209
New York,2017-05-18,911,1,311
New York,2017-05-19,974,0,202
New York,2017-05-20,612,0,160
New York,2017-05-21,618,1,176
New York,2017-05-22,719,1,174
New York,2017-05-23,659,0,155
New York,2017-05-24,641,0,158
New York,2017-05-25,742,0,203
New York,2017-05-26,776,0,202
New York,2017-05-27,475,1,123
New York,2017-05-28,475,1,150
New York,2017-05-29,371,2,110
New York,2017-05-30,647,0,184
New York,2017-05-31,669,0,188
New York,2017-06-01,654,,180
New York,2017-06-02,737,0,213
New York,2017-06-03,637,1,219
New York,2017-06-04,468,0,148
New York,2017-06-05,656,0,158
New York,2017-06-06,660,0,190
New York,2017-06-07,675,0,155
New York,2017-06-08,660,1,190
New York,2017-06-09,770,0,182
New York,2017-06-10,665,1,177
New York,2017-06-11,702,1,212
New York,2017-06-12,804,2,197
New York,2017-06-13,829,0,193
New York,2017-06-14,754,0,226
New York,2017-06-15,771,0,195
New York,2017-06-16,657,0,187
New York,2017-06-17,654,4,157
New York,2017-06-18,593,0,192
New York,2017-06-19,819,1,213
New York,2017-06-20,813,1,181
New York,2017-06-21,744,1,199
New York,2017-06-22,845,0,194
New York,2017-06-23,793,,
New York,2017-06-24,753,2,201
New York,2017-06-25,590,0,191
New York,2017-06-26,669,1,169
New York,2017-06-27,757,0,237
New York,2017-06-28,730,0,196
New York,2017-06-29,767,2,189
New York,2017-06-30,747,3,201
New York,2017-07-01,595,1,233
New York,2017-07-02,537,2,184
New York,2017-07-03,617,1,139
New York,2017-07-04,424,0,164
New York,2017-07-05,706,0,202
New York,2017-07-06,611,,
New York,2017-07-07,674,2,201
New York,2017-07-08,585,1,158
New York,2017-07-09,512,0,156
New York,2017-07-10,667,1,176
New York,2017-07-11,638,1,155
New York,2017-07-12,677,0,147
New York,2017-07-13,759,1,182
New York,2017-07-14,707,0,162
New York,2017-07-15,649,3,196
New York,2017-07-16,515,5,175
New York,2017-07-17,639,1,165
New York,2017-07-18,706,0,204
New York,2017-07-19,747,1,193
New York,2017-07-20,774,0,182
New York,2017-07-21,733,2,198
New York,2017-07-22,648,1,183
New York,2017-07-23,554,1,162
New York,2017-07-24,620,0,168
New York,2017-07-25,595,0,171
New York,2017-07-26,635,1,181
New York,2017-07-27,610,2,171
New York,2017-07-28,685,3,178
New York,2017-07-29,512,1,147
New York,2017-07-30,606,1,199
New York,2017-07-31,656,0,155
New York,2017-08-01,705,1,205
New York,2017-08-02,618,0,148
New York,2017-08-03,713,0,207
New York,2017-08-04,758,2,181
New York,2017-08-05,573,1,156
New York,2017-08-06,519,1,154
New York,2017-08-07,606,0,154
New York,2017-08-08,631,2,176
New York,2017-08-09,655,1,147
New York,2017-08-10,650,1,174
New York,2017-08-11,655,0,172
New York,2017-08-12,526,1,158
New York,2017-08-13,563,0,189
New York,2017-08-14,602,1,
New York,2017-08-15,577,0,159
New York,2017-08-16,600,2,167
New York,2017-08-17,639,2,170
New York,2017-08-18,612,0,164
New York,2017-08-19,638,2,214
New York,2017-08-20,538,0,173
New York,2017-08-21,627,1,167
New York,2017-08-22,684,0,174
New York,2017-08-23,629,0,169
New York,2017-08-24,631,1,202
New York,2017-08-25,633,1,199
New York,2017-08-26,570,0,169
New York,2017-08-27,498,2,153
New York,2017-08-28,584,0,182
New York,2017-08-29,614,0,183
New York,2017-08-30,671,0,184
New York,2017-08-31,618,1,157
New York,2017-09-01,681,1,190
New York,2017-09-02,562,0,187
New York,2017-09-03,518,,
New York,2017-09-04,532,1,221
New York,2017-09-05,707,0,185
New York,2017-09-06,608,0,156
New York,2017-09-07,790,1,245
New York,2017-09-08,740,0,203
New York,2017-09-09,608,0,205
New York,2017-09-10,533,2,162
New York,2017-09-11,735,0,
New York,2017-09-12,680,1,173
New York,2017-09-13,738,3,202
New York,2017-09-14,728,2,166
New York,2017-09-15,827,0,254
New York,2017-09-16,623,1,170
New York,2017-09-17,586,0,202
New York,2017-09-18,672,6,207
New York,2017-09-19,661,,167
New York,2017-09-20,583,0,156
New York,2017-09-21,535,0,127
New York,2017-09-22,614,1,146
New York,2017-09-23,631,0,208
New York,2017-09-24,587,1,189
New York,2017-09-25,726,1,138
New York,2017-09-26,656,1,217
New York,2017-09-27,696,1,177
New York,2017-09-28,740,0,206
New York,2017-09-29,757,0,215
New York,2017-09-30,550,4,143
New York,2017-10-01,571,1,164
New York,2017-10-02,739,0,198
New York,2017-10-03,687,1,142
New York,2017-10-04,711,0,209
New York,2017-10-05,657,,
New York,2017-10-06,649,2,183
New York,2017-10-07,570,0,177
New York,2017-10-08,521,0,136
New York,2017-10-09,546,0,183
New York,2017-10-10,768,1,241
New York,2017-10-11,628,0,170
New York,2017-10-12,603,0,168
New York,2017-10-13,658,1,157
New York,2017-10-14,567,0,164
New York,2017-10-15,496,1,151
New York,2017-10-16,641,1,165
New York,2017-10-17,736,2,193
New York,2017-10-18,737,0,191
New York,2017-10-19,766,1,223
New York,2017-10-20,823,1,264
New York,2017-10-21,583,3,163
New York,2017-10-22,528,1,167
New York,2017-10-23,669,0,179
New York,2017-10-24,685,1,148
New York,2017-10-25,648,1,165
New York,2017-10-26,658,0,130
New York,2017-10-27,759,0,225
New York,2017-10-28,615,0,180
New York,2017-10-29,613,0,233
New York,2017-10-30,832,0,
New York,2017-10-31,696,10,178
New York,2017-11-01,607,2,173
New York,2017-11-02,746,1,186
New York,2017-11-03,776,0,190
New York,2017-11-04,613,0,163
New York,2017-11-05,519,0,161
New York,2017-11-06,682,2,167
New York,2017-11-07,710,2,181
New York,2017-11-08,662,0,140
New York,2017-11-09,702,1,180
New York,2017-11-10,724,3,158
New York,2017-11-11,623,0,152
New York,2017-11-12,539,2,141
New York,2017-11-13,699,1,141
New York,2017-11-14,647,1,145
New York,2017-11-15,713,0,193
New York,2017-11-16,811,0,251
New York,2017-11-17,814,1,191
New York,2017-11-18,629,2,174
New York,2017-11-19,573,0,177
New York,2017-11-20,748,0,182
New York,2017-11-21,790,0,194
New York,2017-11-22,774,1,185
New York,2017-11-23,469,0,161
New York,2017-11-24,502,2,128
New York,2017-11-25,456,,110
New York,2017-11-26,485,1,150
New York,2017-11-27,635,0,142
New York,2017-11-28,649,1,157
New York,2017-11-29,701,0,184
New York,2017-11-30,663,0,165
New York,2017-12-01,772,0,198
New York,2017-12-02,575,0,127
New York,2017-12-03,448,3,113
New York,2017-12-04,684,0,201
New York,2017-12-05,704,1,197
New York,2017-12-06,651,0,146
New York,2017-12-07,693,0,192
New York,2017-12-08,682,1,160
New York,2017-12-09,538,0,145
New York,2017-12-10,513,0,176
New York,2017-12-11,725,0,193
New York,2017-12-12,687,1,147
New York,2017-12-13,709,0,171
New York,2017-12-14,883,1,215
New York,2017-12-15,999,0,211
New York,2017-12-16,661,0,168
New York,2017-12-17,547,1,150
New York,2017-12-18,706,1,172
New York,2017-12-19,657,1,159
New York,2017-12-20,700,0,172
New York,2017-12-21,742,2,186
New York,2017-12-22,720,0,177
New York,2017-12-23,565,1,160
New York,2017-12-24,469,0,123
New York,2017-12-25,333,0,93
New York,2017-12-26,543,1,130
New York,2017-12-27,577,1,152
New York,2017-12-28,609,0,118
New York,2017-12-29,598,1,131
New York,2017-12-30,565,0,146
New York,2017-12-31,462,0,122
New York,2018-01-01,454,0,125
New York,2018-01-02,654,0,160
New York,2018-01-03,645,0,154
New York,2018-01-04,464,0,60
New York,2018-01-05,700,,
New York,2018-01-06,599,1,128
New York,2018-01-07,476,0,122
New York,2018-01-08,720,0,173
New York,2018-01-09,684,0,159
New York,2018-01-10,687,2,174
New York,2018-01-11,696,0,184
New York,2018-01-12,704,0,172
New York,2018-01-13,603,1,166
New York,2018-01-14,494,0,126
New York,2018-01-15,523,1,155
New York,2018-01-16,617,0,143
New York,2018-01-17,611,0,137
New York,2018-01-18,634,1,154
New York,2018-01-19,599,1,107
New York,2018-01-20,530,0,141
New York,2018-01-21,418,1,126
New York,2018-01-22,559,,164
New York,2018-01-23,531,1,156
New York,2018-01-24,615,0,152
New York,2018-01-25,602,1,167
New York,2018-01-26,677,1,191
New York,2018-01-27,510,0,144
New York,2018-01-28,412,0,103
New York,2018-01-29,531,0,139
New York,2018-01-30,579,0,119
New York,2018-01-31,596,0,147
New York,2018-02-01,594,0,
New York,2018-02-02,617,2,136
New York,2018-02-03,478,1,122
New York,2018-02-04,540,1,168
New York,2018-02-05,706,2,169
New York,2018-02-06,545,0,128
New York,2018-02-07,653,1,179
New York,2018-02-08,616,0,155
New York,2018-02-09,583,0,145
New York,2018-02-10,549,0,151
New York,2018-02-11,479,0,154
New York,2018-02-12,543,0,121
New York,2018-02-13,613,1,146
New York,2018-02-14,671,1,158
New York,2018-02-15,645,0,148
New York,2018-02-16,582,0,138
New York,2018-02-17,604,2,142
New York,2018-02-18,472,0,153
New York,2018-02-19,435,0,105
New York,2018-02-20,535,1,149
New York,2018-02-21,601,1,162
